,Longitude,Latitude,LGA,RadiusInKM,AccidentCount,RoadName,RoadType,PostcodeNo
1428,141.97182,-37.97266,MOYNE,0.1,2,Hamilton-port fairy,Road,3301
1429,147.39104,-38.158809999999995,WELLINGTON,1.53,6,Longford-loch sport,Road,3851
1430,142.49546,-36.909909999999996,NORTHERN GRAMPIANS,1.78,4,Western,Highway,3385
1431,146.34684,-36.83327,WANGARATTA,0.0,1,Mansfield-whitfield,Road,3678
1432,146.31541,-37.08195,MANSFIELD,0.64,2,Buttercup,Road,3723
1433,147.66765,-37.6754,EAST GIPPSLAND,0.0,1,Blacks camp,Road,3875
1434,143.00553,-38.16803,CORANGAMITE,0.93,3,Castle carey,Road,3265
1435,144.43200000000002,-37.60079,MOORABOOL,0.0,1,Camerons,Road,3340
1436,143.13608,-38.6749,CORANGAMITE,1.14,7,Great ocean,Road,3269
1437,146.50587,-36.38962,WANGARATTA,1.52,4,Beechworth-wangaratta,Road,3678
1438,147.14871000000002,-38.2704,WELLINGTON,1.04,3,Seaspray,Road,3851
1439,143.08525,-38.20563,CORANGAMITE,0.0,1,Castle carey,Road,3260
1440,144.13521,-36.71148,BENDIGO,0.0,1,Hardys,Lane,3516
1441,145.79328,-36.79105,STRATHBOGIE,0.0,1,Boundary hill,Road,3669
1442,146.31923,-36.8774,WANGARATTA,0.97,6,Mansfield-whitfield,Road,3723
1443,144.02387,-37.48474,HEPBURN,0.0,1,Black swamp,Road,3352
1444,143.02206,-35.65572,BULOKE,0.0,1,Calder,Highway,3531
1445,146.6338,-36.537,WANGARATTA,0.0,1,Snow,Road,3735
1446,145.91238,-37.137809999999995,MANSFIELD,0.35,2,Plantation,Road,3713
1447,142.13069,-37.753440000000005,SOUTHERN GRAMPIANS,0.0,1,Hamilton-chatsworth,Road,3301
1448,141.67841,-37.54464,SOUTHERN GRAMPIANS,1.11,4,Coleraine-edenhope,Road,3315
1449,146.16456000000002,-38.78152,SOUTH GIPPSLAND,1.02,3,Meeniyan-promontory,Road,3960
1450,145.4875,-36.14528,MOIRA,0.0,1,Invergordon,Road,3636
1451,142.74319,-38.31792,MOYNE,0.33,3,Princes,Highway,3265
1452,144.70956,-36.16483,CAMPASPE,0.0,3,Echuca west school,Road,3564
1453,144.09322,-38.411429999999996,SURF COAST,0.0,1,Batson,Track,3231
1454,145.44303,-36.75241,STRATHBOGIE,0.0,1,Drysdale,Road,3665
1455,141.9902,-35.898559999999996,HINDMARSH,0.26,2,Ryan,Street,3424
1456,147.15194,-37.398379999999996,WELLINGTON,0.0,1,Conway,Track,3862
1457,146.01256,-37.18271,MANSFIELD,0.73,3,Walshs,Road,3713
1458,144.13158,-36.31077,LODDON,0.75,2,Pyramid-yarraberb,Road,3571
1459,141.99703,-34.1877,MILDURA,0.0,1,Meridian,Road,3505
1460,148.52926000000002,-37.79394,EAST GIPPSLAND,0.0,1,Willis,Avenue,3888
1461,143.45094,-37.879129999999996,CORANGAMITE,0.0,1,Crambs,Road,3324
1462,145.88761,-37.0384,MANSFIELD,0.0,1,Hutchinsons,Road,3720
1463,143.46588,-37.31179,PYRENEES,0.0,1,Beaufort-lexton,Road,3373
1464,143.15781,-38.34386,CORANGAMITE,1.11,4,Cobden-stonyford,Road,3260
1465,143.06811000000002,-37.1962,ARARAT,0.0,1,Pyrenees,Highway,3377
1466,142.79906,-36.05425,BULOKE,0.0,1,Warracknabeal-birchip,Road,3482
1467,144.13324,-36.99305,MOUNT ALEXANDER,0.0,1,Lewis,Road,3463
1468,147.97215,-37.81046,EAST GIPPSLAND,0.35,2,Lakes colquhoun,Road,3909
1469,143.32249,-38.44117,COLAC OTWAY,0.67,2,New irrewillipe,Road,3260
1470,144.22335,-38.344840000000005,SURF COAST,0.15,2,Gundrys,Road,3228
1471,144.13735,-35.75698,GANNAWARRA,0.0,1,Brays,Road,3568
1472,146.65254,-36.34684,INDIGO,0.0,1,Flat rock,Road,3747
1473,144.24975,-37.717890000000004,MOORABOOL,0.22,2,Glenmore,Road,3342
1474,143.86189,-38.44274,SURF COAST,0.0,1,Pennyroyal valley,Road,3235
1475,146.00707,-38.32671,BAW BAW,0.49,2,Allambee estate,Road,3823
1476,146.92434,-37.7137,WELLINGTON,0.0,1,Mt angus,Track,3860
1477,149.19845,-37.417,EAST GIPPSLAND,0.39,2,Monaro,Highway,3890
1478,146.60769,-38.374970000000005,WELLINGTON,0.0,1,Thextons,Road,3844
1479,144.45198,-36.66268,BENDIGO,0.14,2,Martins,Road,3557
1480,145.53152,-37.47818,MURRINDINDI,0.05,2,Kalatha,Road,3777
1481,143.68239,-38.4671,COLAC OTWAY,0.76,4,Colac-forrest,Road,3249
1482,146.60565,-38.52013,WELLINGTON,0.0,1,Old whitelaws,Track,3971
1483,145.78041000000002,-37.2466,MURRINDINDI,0.0,1,Goulburn valley,Highway,3712
1484,145.53132,-36.8254,STRATHBOGIE,0.0,1,Creightons creek,Road,3666
1485,145.75258,-38.20892,BAW BAW,0.64,6,Westernport,Road,3818
